1254636	111	20	14.7	0.0023659	17
136476	1585	24	135.5	0.0412634	12
413580	327.999	19	18.8	0.113574	32
610592	216.999	21	19.9	0.0784115	13
255580	196	20	21.5	0.0287515	16
971968	1945	23	178.2	0.0280257	11
1220152	708.999	24	52.3	0.0304071	13
1183308	187	19	15	0.044592	19
467548	485.001	21	46.2	0.0343544	13
1993240	439.001	19	39.1	0.058001	11
368472	268	20	25	0.0308491	16
1869700	182.001	21	18.1	0.0227657	10
369768	2418	21	233.8	0.0342036	10
970984	107	19	16.8	0.0111789	20
876688	182.001	20	20.1	0.0627958	19
493732	244	18	14	0.0831107	34
506496	2798	22	232.5	0.0525759	13
1489056	278.001	19	23.2	0.0716678	15
132460	174	21	15.8	0.0420569	21
1022396	318.001	19	30.2	0.0367828	17
947848	148.001	19	16.1	0.0456693	21
415312	199	21	20.8	0.0233653	14
292600	2411	22	194.7	0.0563021	13
592896	153	19	15.5	0.0167585	14
21804	160	20	15	0.0454321	20
290780	166.001	18	18.1	0.0714389	22
526120	102	19	20.9	0.0136215	5
1729352	194	19	12.5	0.138063	51
732252	575	22	60	0.0366102	14
1193736	1094	22	88.4	0.0602107	15
803872	870.001	23	74.2	0.0508051	16
125732	1612	22	140.6	0.0472141	11
1330688	68.9998	19	19.6	0.0143359	6
581420	195.001	20	16.1	0.0231699	16
1579856	1814	23	149	0.0322472	12
968620	133	18	22.1	0.0161621	7
1525684	123	20	14.8	0.0149082	17
250988	568.998	23	49.1	0.0553366	19
1125664	175	21	22.8	-0.00263475	12
836128	189	17	13.3	0.120769	22
818884	150	19	17	0.0301105	14
1412036	405.999	18	31.9	0.0649869	15
840008	98	19	14.5	0.00500888	15
366144	141.001	21	17.6	0.00826609	10
1433460	1586	22	133.1	0.0498481	14
198352	328.001	21	22.2	0.0974267	17
1883940	1934	21	167.3	0.0442173	13
1673404	1521	21	126.7	0.0450156	11
781364	59.0002	19	14.9	-0.00491381	10
572916	316.001	22	27.1	0.0364487	13
1849524	14827	21	253.7	0.620262	57
1809416	35	18	12.5	-0.0610479	22
1809648	54.0002	17	16.4	-0.0224156	7
1809852	1928	24	154.9	0.0485857	15
247348	685.998	21	52.1	0.045526	14
1973948	128.001	18	18.6	0.0243757	12
556196	466.999	19	36.3	0.0775518	19
654636	240.999	18	19.4	0.0462521	14
861656	5475	21	253	0.208233	20
683116	654.001	24	50.2	0.0474939	16
1293600	284.001	22	19.2	0.097154	28
414844	229.999	21	25.9	0.0430535	17
1256276	2752.99	24	223.9	0.048651	12
1685116	993.999	23	84.8	0.0391228	13
1990580	221	20	20.8	0.0402834	17
211716	1642	25	138.9	0.0418106	12
1013804	141	18	19.4	0.0402616	15
1983944	664	21	57	0.071433	17
69624	481.001	22	40.7	0.030384	11
1133872	135	17	17.7	0.00293459	8
676604	1625	24	133.2	0.0485445	12
73120	591.999	23	53.8	0.0413749	14
269156	473.999	20	46.8	0.0282073	10
616444	475.999	20	42.4	0.0508854	16
662972	15093	20	253.4	0.623748	60
146904	107	19	13.9	0.0386455	20
176300	270.001	21	24.1	0.0696848	18
1129188	143.999	20	15.4	0.0547607	18
1634292	1135	22	88.3	0.0467175	16
746740	1851	25	146.1	0.0482237	12
1941820	6065.01	19	253.6	0.254677	24
1362164	16114	21	253	0.711349	50
271784	44.0002	40	11.4	0.0759917	13
272612	92.0002	18	12.9	0.0231543	17
276840	69.9998	19	15.1	0.0119229	12
772948	1586	21	124.1	0.0409616	13
502444	89.0002	16	13.4	0.0144097	28
1445020	65.0001	19	12.9	0.0138092	8
112676	4422	21	253	0.105594	12
1997580	514.999	22	47.8	0.050779	15
1455556	462.999	21	32.3	0.0766177	21
1926684	176	21	20.8	0.00357645	13
11864	288.999	20	22.4	0.0769716	27
1150344	2226.01	24	207.1	0.0353344	11
1005444	197	20	18.7	0.0170596	10
1740812	2493.99	22	230.4	0.0372499	11
925280	287	18	26.5	0.0495185	19
1781992	60	20	14.8	-0.0095736	9
1662564	1014	23	90.1	0.0333921	11
817788	131	17	15.5	0.0458723	10
90864	24.9999	17	11.6	-0.00963307	11
941240	311.999	19	30.9	0.0364597	12
1348568	180	20	15.8	0.0510989	22
42644	104	19	11.9	0.0307288	11
151200	4191.99	21	252.9	0.0951131	11
527704	417	18	31.5	0.0812607	21
531196	344.001	21	26.1	0.0302654	17
600340	3250.01	24	253.1	0.0458215	13
706912	4059	21	253	0.0840498	14
784156	2569	23	215.2	0.0435644	13
825044	1917	25	147	0.0548694	12
941376	1995	23	184.9	0.0362307	11
1099540	4407.01	21	253.1	0.111234	14
1217772	207	18	20.7	0.048835	19
1475120	360.001	18	36.6	0.0384389	15
1838024	3817	22	253.2	0.0798919	13
287996	150.999	23	33.9	-0.0166146	11
315088	715	21	70	0.0424719	15
503236	4290.99	22	252.9	0.0901012	12
701208	912.001	22	82.7	0.0483195	11
799364	58.9997	18	12.2	-0.0345047	7
963832	1693	23	143.5	0.047711	14
1393516	3721	23	253	0.0718461	11
1635688	3445	21	253	0.0538542	10
1917972	3524	22	253	0.0633746	12
30848	2251.01	24	205.1	0.0371511	12
78828	1161	23	94.1	0.0510955	14
111144	3636.01	22	253.1	0.073424	11
319800	2538	24	230	0.0391689	11
650664	2038	24	163.2	0.0476649	13
747876	3216.99	21	252.9	0.0576887	11
930844	1361	24	120.8	0.0480491	12
1265456	2324	21	195	0.0417659	12
1474764	419.999	22	39.8	0.0172395	11
1566724	3526	23	252.8	0.0618679	13
1827884	4604.99	20	253.3	0.12387	17
1928996	1986	24	162.5	0.052343	13
31992	4654.01	19	252.7	0.124914	14
44328	144	19	20.4	0.0239718	11
105388	3929.99	19	252.9	0.0908261	11
386344	3803	23	253.5	0.0767907	12
506336	3965	22	252.8	0.0870669	15
916188	86	17	21.5	-0.0211445	8
974904	183.001	19	18.1	0.0638279	15
1017388	58.0002	19	16.9	-0.000903338	14
1060748	4632.99	19	252.9	0.128884	13
1216576	325.001	24	26.2	0.0387058	9
1369432	1416	23	138.1	0.0373235	13
1457988	3838.99	23	252.9	0.0809059	10
1660536	3600	20	253.2	0.0567277	10
1690632	4438.99	20	252.9	0.105728	12
1804608	3926	21	253.3	0.0816908	10
1852332	1798	24	177.1	0.0355479	12
1951316	4102	20	253.3	0.0792388	12
1994044	4560	20	253	0.115288	14
51664	1036	21	91.8	0.0387005	13
227000	572.999	19	48.3	0.0640522	15
345156	72.9997	17	14.7	0.00263014	16
367464	3828	21	253.3	0.078689	12
571492	26	17	16.5	-0.00424571	5
580036	812.999	19	72.8	0.044919	15
970692	176	18	18.8	0.0515986	14
1014620	4015	23	253	0.0822242	10
1082856	4381.99	20	252.9	0.112619	13
1230272	885	19	87.5	0.0348907	13
1276532	648.001	22	69.2	0.0169677	10
1374332	139	18	29.1	0.00188584	6
1624304	1863	21	155.6	0.0590447	14
1708728	67.0002	19	11.9	0.00420928	10
1710384	3754.99	23	252.9	0.0762456	11
1718572	4919.01	21	253.1	0.152912	15
1857076	354	21	33	0.0166543	12
123876	66	16	12.2	0.0325537	8
313884	869.001	23	61.2	0.0709758	19
429152	3065.01	22	253.6	0.0486907	11
536360	3168	23	252.5	0.0441511	12
862720	1159	23	100.8	0.0450627	13
878464	1813	23	165	0.0225384	10
1018560	1939	21	177.1	0.0304665	10
1069660	2717	21	219	0.0518776	11
1252136	721.999	20	73.3	0.0382891	13
1346696	1615	23	146.9	0.0378724	13
1422936	264	24	22.3	0.0315238	14
1552448	2563	24	210.5	0.0531421	14
1812700	3083	20	252.5	0.0533847	12
1956468	4194	20	253	0.0982089	12
138348	3780	20	253.2	0.0712229	12
211828	506.999	22	42.3	0.0377428	15
333692	2885.99	24	245.4	0.0419092	13
404700	4300.01	21	253.2	0.0996429	11
543184	2088	23	185.9	0.0352063	13
549624	1287	20	103.9	0.0590472	12
597208	1631	22	145.7	0.0437768	12
660844	945	21	79	0.0476913	15
753056	3289	22	252.5	0.0528584	13
954648	2265	23	203.8	0.043266	13
1041300	3922	23	252.7	0.0797606	10
1226696	4032	21	253	0.084133	11
1260388	607.001	20	51.2	0.0432493	15
1628944	3360.01	23	252.6	0.061781	12
1677700	1071	25	92.9	0.0486648	11
1832000	3266.99	20	252.9	0.0610797	11
1990720	3966	22	252.8	0.0874948	15
209240	3850.99	20	253.4	0.0827278	13
329672	1293	23	113.3	0.046027	14
478328	3017.01	24	239.6	0.046049	12
543116	5280	22	253.5	0.165675	17
655216	290.999	19	22.4	0.0515893	16
892600	3766	22	253.3	0.0776225	10
1017472	2079	24	183.1	0.0346465	12
1361548	2692	21	227.7	0.048506	14
1542860	4270.99	19	252.8	0.10468	12
1584352	1911	22	177	0.037431	11
1705624	746	23	55.5	0.0335588	12
49696	3606	23	253	0.0679637	12
251564	1554	24	138.1	0.0415302	13
423324	69.0003	19	18.8	0.00305358	5
490084	267.001	17	20.1	0.0542387	15
561836	518	21	45.1	0.0278724	12
571620	3414	23	253.2	0.0596945	14
691004	1496	22	133	0.0471368	11
836228	19	19	15.5	-0.0274995	8
933332	502.999	23	46.4	0.0410476	12
1136152	2991	22	250	0.0417689	12
1326036	1441	26	120.9	0.0270084	8
1440092	59	17	12	-0.00099744	7
1446664	4618.99	22	253.3	0.127984	17
1647256	2302.99	22	195.9	0.0510598	12
1937304	818.998	24	72.1	0.0436843	15
123620	2177.99	25	184.9	0.0405383	12
687216	2150	24	184.4	0.0432453	11
902016	4046.01	20	252.6	0.0841392	12
955336	3695.01	21	252.6	0.0671474	10
1181176	793.001	22	78.2	0.0337477	11
1335696	1188	22	92.2	0.0584664	13
1535716	4316.99	20	253.4	0.100921	10
1887880	4685.01	21	252.7	0.120562	14
1928336	261.001	23	21.1	0.0258951	11
43624	3460.99	23	252.9	0.0622703	13
143652	3725	23	252.8	0.0590898	11
319548	574.001	21	55.2	0.0470245	13
414224	1830	24	161.4	0.0359017	12
575388	2097	24	188.9	0.0448549	14
713248	4719	21	253	0.127705	11
1018308	3664.99	22	252.9	0.0636606	11
1163216	830.998	23	83.6	0.0283418	11
1352232	126	18	20.2	0.0243098	12
1487780	2819.01	23	239.1	0.0450968	13
1586148	475.001	23	37.7	0.046757	10
1599980	4275	19	253	0.105337	14
1746756	4091	21	252.8	0.0792256	10
1830408	532.999	18	34.3	0.0959452	17
1947856	3709	22	253.5	0.0787317	12
196692	3616	23	252.7	0.0674574	11
244128	1165	22	94.6	0.0488034	13
329364	2881	24	252.8	0.0381098	12
348504	1456	24	119.1	0.0468964	13
366280	2164	23	195.8	0.0373046	14
424264	418.999	22	33.3	0.061	15
457732	342.999	20	31.9	0.0649444	14
682040	3529.01	20	252.6	0.0600097	14
930340	611.001	23	49.7	0.0387265	12
991768	4334.01	20	252.7	0.105485	14
1002284	219.001	18	17.1	0.0901705	29
1097660	694	22	59	0.0346263	14
1118920	3959.99	21	252.9	0.0845164	14
1148844	93.0003	17	21.8	0.0112876	6
1208260	4595.01	20	253.1	0.130942	15
1311528	851.002	22	73.9	0.0445413	14
1412912	4122	21	252.2	0.0907456	11
1594512	719.999	19	54.3	0.0650723	11
1735736	3790.99	21	252.9	0.0771438	12
1817832	131	17	19	0.0227975	17
1866332	2044	23	177	0.0435758	11
1918964	548.002	25	43.9	0.0333897	12
84612	4648	22	252.5	0.126218	15
276560	1222	22	117	0.0264598	12
451536	4585.01	22	253.2	0.131408	15
462568	577.001	19	48.7	0.1013	19
567308	1740	24	164.7	0.0317914	11
761468	1335	21	95.3	0.0529541	11
870244	1009	21	90.9	0.031224	11
954816	3708.01	22	253.1	0.0735323	11
1060212	71.0003	17	15.8	0.00610613	13
1371076	977.999	20	81.3	0.0525066	11
1813312	4134	23	253	0.0939009	11
1871428	1562	21	140.6	0.0323658	10
34096	117	16	17.2	0.0335235	11
88656	3709.01	22	253.1	0.0706087	10
112868	3583	23	253	0.0644872	11
263108	627.999	21	47.3	0.0680811	16
379944	422.999	22	38.9	0.0276971	13
432004	1281	22	99.2	0.0416922	15
804296	385	25	29	0.0170296	14
918524	4480	21	253.5	0.106014	12
1022584	621.002	21	48.4	0.0480703	16
1120588	3972	22	253.3	0.0846492	11
1281384	220	20	16	0.0819529	24
1443532	4307	19	253	0.102127	12
1568068	2783.01	24	236.1	0.0368132	11
1871532	2589.01	24	224.1	0.0397126	14
1976992	559.001	23	49.4	0.0406531	13
64764	3165.99	24	252.9	0.0429829	11
94984	125	18	20.2	0.0213851	11
151452	4341.01	22	253.2	0.0994965	12
427156	4344.01	19	252.6	0.108387	15
642392	1211	20	82.3	0.0831113	15
665736	3397.01	21	253.1	0.0498457	11
716940	121	19	14.9	0.0334176	26
898632	1399	23	113.5	0.0554481	14
970816	1423	24	116.7	0.0581665	15
1118392	4877.99	22	252.9	0.148689	15
1283148	3339	24	253.2	0.0599658	13
1609392	1816	22	145.3	0.0522207	13
1667508	1705	24	159.4	0.0307774	13
1828580	22.0001	17	13.4	-0.0357629	11
1850132	66.9997	20	18.7	-0.0126854	7
1878036	4400.01	21	252.6	0.109723	13
1929460	104	16	13.9	0.0506359	15
135496	381.999	20	31.4	0.0452117	13
269324	3584.99	20	252.9	0.0700274	12
297880	3416	21	252.5	0.0637896	15
428708	1186	22	105.3	0.0415044	12
523004	2409.99	22	188.9	0.0513219	12
904932	3064	24	253.2	0.0399834	11
947928	475.999	22	50.9	0.0438556	12
1084760	3414.01	23	253.1	0.0538431	12
1294188	383	22	33.5	0.0666559	17
1312068	1642	24	155.9	0.0373972	11
1384740	2683	23	233.7	0.0378828	12
1432760	384.999	24	32.9	0.0363602	10
1515012	2506	24	215.7	0.0388483	12
1771980	1993	24	154.7	0.054348	13
1880040	4297.01	22	253.2	0.0985635	11
86700	218	42	25.7	0.0211249	10
162688	3502	22	253	0.0640927	12
222944	2374	23	208.5	0.0328201	11
308708	4700.98	20	252.8	0.133651	15
379592	3773	22	252.8	0.0794287	11
419456	3069	22	253	0.050891	12
703496	3601	21	252.8	0.0660893	11
769364	946.998	25	73.1	0.0524396	15
811672	4694.99	20	252.9	0.128439	13
984000	405	20	35	0.0471661	14
1117684	1076	25	95.5	0.0427688	11
1175252	3578	21	252.5	0.072532	12
1471132	665.001	23	58.7	0.0384913	11
1476820	608	23	47.5	0.051172	15
1683448	174	18	12.1	0.116315	26
1759320	1647	24	148.8	0.0367001	14
1788556	1373	23	113	0.0429627	11
1902324	123	17	12.7	0.0537418	24
52596	4406	22	253	0.112266	14
117896	3379.99	22	252.9	0.0576753	11
127584	4471.99	23	252.8	0.10173	13
279248	926.999	22	83.8	0.0377286	15
513712	3186.01	20	253.1	0.0529148	10
577148	671.999	22	61.8	0.0443449	16
642484	4538.99	19	253.3	0.126435	16
716036	2111	24	164.2	0.0476648	10
750040	87	18	18	0.0273085	13
856372	4855.99	21	252.9	0.130412	15
1176480	2385.99	23	196.9	0.0404839	11
1568996	4127.01	20	253.1	0.108636	17
1651900	1888	23	162.7	0.0352703	12
1726100	1515	20	121.1	0.0607563	13
1839480	3037.01	20	253.6	0.0460874	12
1957960	1616	21	166.4	0.0289086	11
162740	311.999	20	26.9	0.0544491	14
912476	130	17	21	0.0187099	5
926392	96.9998	19	13.2	0.0393262	14
1068364	1536	23	132.7	0.0384751	13
1223492	4067.01	22	252.1	0.085155	11
1622976	3020	24	253	0.0424819	12
1692784	4319.01	21	253.1	0.101274	11
1807480	4154.99	20	253.4	0.088883	10
1872624	4173.01	20	252.6	0.0993746	12
1963940	1718	23	152.5	0.0359456	12
588012	173	22	21.3	0.0292632	14
693184	427	26	37.5	0.0348425	9
1369832	1476	25	122.9	0.0385718	9
1509732	1775	23	138.8	0.0580817	15
1608288	1710	21	147	0.044874	11
1848560	3604	21	253	0.0667329	13
318612	2400	23	227.2	0.0326519	12
536280	952	19	86.5	0.0512435	12
553168	769.998	23	66.1	0.0406039	13
632044	3249	22	253.3	0.0547968	11
793848	4575.99	20	253.8	0.112997	14
828472	3249	24	253	0.0438683	12
912452	624.002	21	47.9	0.0549011	13
967256	2725	22	235.3	0.0408427	12
1272172	4582.99	22	253.3	0.126091	16
1283476	1977	21	185.1	0.0296558	15
1334812	3033.99	23	253.4	0.0568883	13
1458988	1171	20	102.1	0.0497701	13
1549836	663.998	24	66.6	0.0353226	10
1646684	2841	23	237.3	0.040839	13
1829352	1722	23	143.7	0.0410175	15
1920292	1039	22	88.9	0.0388341	15
8272	4092.99	21	253.4	0.0909142	14
280712	60	20	13	0.0286047	13
313600	4073.99	22	253.4	0.083126	12
467024	9	20	15.5	-0.0213305	5
514344	2888.01	24	238.6	0.0510368	13
579104	1821	24	158.4	0.030455	11
641540	1336	21	103.2	0.0395948	13
783048	1791	22	156.2	0.0413681	13
834948	65.0002	18	14.4	0.00604738	10
931144	4060.99	22	252.4	0.0952439	17
1178968	2354.01	24	211.6	0.0302618	11
1196732	906	21	69.5	0.0542655	13
1393068	708.998	22	56.6	0.0552515	10
1479836	3863.99	20	251.9	0.0819275	13
1665800	3519	22	253.2	0.0673251	10
1672428	83.9999	17	13.2	0.0235485	12
1934432	4070	23	252.7	0.0809315	11
1999916	4415.01	20	253.1	0.102761	12
20008	4156	21	252.7	0.0972367	11
253692	44.0002	18	11.9	0.0118421	8
291612	2764.01	21	247.1	0.0365861	13
396252	3749	23	253	0.0758581	12
493248	3934	22	252.3	0.0835452	10
934516	168.999	20	21.9	0.00612747	10
1165056	4529	20	252.5	0.111467	12
1286196	3231	21	253.3	0.0508937	11
1579108	54.0002	18	13.9	-0.00893593	13
1645600	112	17	15.1	0.0504615	12
1750020	3562	22	252.5	0.065637	11
166084	4247.01	20	253.1	0.100239	11
175148	3218	23	253	0.0510881	12
284768	3720.99	22	253.4	0.0743388	10
373228	662.001	21	55.2	0.048292	15
503356	3456	21	253.3	0.0649625	11
680148	974	23	89	0.0335155	13
778684	3656.99	21	252.4	0.0651375	11
1016156	4575.01	20	252.7	0.116185	14
1192940	446.999	21	25.3	0.12444	19
1507132	4787.99	22	252.8	0.144012	14
1620504	1241	22	121.7	0.0378034	12
1823212	1478	24	120.3	0.038683	12
1877240	1809	23	160.8	0.0355197	10
1958360	2438	25	205.8	0.0401096	11
22044	803.998	22	59.6	0.0753556	20
179132	849.998	23	65.1	0.0422788	14
319956	36.9999	19	11.8	-0.0281759	10
401112	127	18	19.2	0.0552897	17
408044	3180	21	252.8	0.0451178	10
421420	4353.01	22	252.6	0.102337	12
628916	1639	22	135.1	0.0390333	11
695456	3875	20	252.5	0.0803599	10
848016	694.998	24	63.1	0.0398222	12
1011740	4500.01	22	253.2	0.11531	14
1152032	3693	21	253	0.0776191	11
1329092	3464	20	253	0.0648525	12
1544040	142	18	17.1	0.0101666	18
1586540	-26	20	12	0.00483288	8
1661440	41.0001	19	11.7	-0.00557833	12
1797864	95.9997	18	15.2	0.0326184	8
1827568	3455	20	253.3	0.0705786	12
1887492	57	18	13	-0.00438816	8
1944124	2333.01	22	205.1	0.0432792	13
68548	3226	20	253.3	0.0505465	14
137516	4386.01	20	252.6	0.110354	13
345512	1663	24	151.9	0.0341688	13
445888	1192	22	118.6	0.0346679	12
562808	2442.01	22	210.6	0.0383427	12
607528	4629.99	21	252.8	0.110257	14
706592	1399	23	110.8	0.0446661	16
715012	4129.99	21	252.9	0.0986431	15
896072	4635	20	253.5	0.118677	16
1148848	2366.01	22	207.6	0.0413603	15
1359464	1514	23	123.8	0.0397354	12
1588076	3400	20	253.2	0.0628831	12
1686208	97	20	17	0.00654392	14
1728220	673.999	23	58.8	0.0348317	12
1797648	3717.99	22	253.4	0.0816026	12
1960320	3336.01	20	252.6	0.053611	11
200776	282.001	23	23.1	0.046657	10
235444	1410	23	127	0.037185	11
291308	4208.99	19	252.9	0.0940215	10
303756	3151	22	253	0.0523596	13
377020	2258.01	24	177.6	0.0586048	13
415668	4253.01	19	253.2	0.103176	12
801004	395.999	21	35.3	0.0630446	15
983336	2897	24	248.8	0.0357314	12
1051208	802.002	21	63.9	0.0441337	13
1105616	3920	20	253	0.084365	16
1158692	1614	25	129.7	0.0509462	14
1337656	3897	21	253.2	0.0738812	10
1473508	4342.99	21	253.3	0.104485	14
1513180	3410	21	253.3	0.0556007	11
1667408	5133.98	22	252.8	0.172211	21
1809764	706	23	76	0.0272387	15
1864564	809	24	63	0.0384616	12
1924900	150	17	20.4	0.0245895	13
1961752	1347	21	130.7	0.0203788	11
382612	3720.01	23	253.6	0.0729009	14
465172	257.001	21	31.6	0.0226765	11
573716	1460	24	123.8	0.0327673	11
821932	92.0003	19	11.8	0.0455614	16
960936	149	19	21.3	0.021676	15
1066412	80.0003	19	17.8	-0.00719883	10
1088612	301.001	19	23.1	0.0337482	23
1132500	4006.99	21	253.4	0.0916208	9
1276260	3868	20	253.5	0.081299	10
1356780	4291.01	22	253.2	0.0954739	11
1455492	4655.99	20	252.8	0.115697	14
1622764	1044	21	83.5	0.0375682	10
1688472	590.998	22	50.1	0.046917	15
1716652	2792	24	212	0.0417985	12
1819436	3531	21	253	0.0648059	12
1953432	2903.01	22	241.1	0.0332004	12
95832	84	17	13	0.0230978	14
163980	3275	22	252.3	0.0502898	10
293468	4253.99	22	253.3	0.104434	10
376068	1175	23	87.7	0.0656618	15
636328	1478	24	143.3	0.0293429	13
831732	4143	20	252.8	0.094531	10
968952	4174.99	20	252.9	0.102538	10
1285808	3952	22	252.8	0.0783867	12
1335476	3834	23	253.3	0.0787233	11
1625620	4089	23	253	0.094548	15
1658068	3128.99	23	252.9	0.0486383	13
1740244	561.998	22	49.6	0.0402051	17
1897524	2653.99	21	220.9	0.0408387	13
60904	1662	21	155.3	0.0328432	11
122228	3826	22	253	0.07057	13
266932	521.001	21	55.2	0.0271019	13
497700	4261.01	22	252.7	0.100501	12
549608	4231.99	20	253.3	0.100612	12
748400	4034.99	23	252.9	0.082611	11
872312	4597.99	21	253.3	0.123934	13
